competitor,route_start,route_dest,from_alternateId,to_alternateId,CODE,pax_1,pax_2,pax_3,pax_4,pax_5,pax_6,pax_7,pax_8,pax_9,pax_10,pax_11,pax_12,pax_13,pax_14,pax_15,pax_16,Retry
Sun,Alicante Airport,La Zenia,10569,10904,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Lo Pagán,10569,22208,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Lorca,10569,20718,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Los Altos (Urb.),10569,23099,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Malaga Airport,10569,10577,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Mar Menor Golf Resort,10569,10684,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Mazarrón,10569,21125,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Mil Palmeras,10569,20703,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Mojacar,10569,10019,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Murcia Airport,10569,10579,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Mutxamel,10569,21290,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Oliva,10569,10022,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Orba,10569,24392,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Orihuela Costa,10569,22210,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Pedreguer,10569,21334,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Pilar De La Horadada,10569,21335,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Pinar De Campoverde,10569,20699,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Playa De San Juan,10569,38315,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Playa Flamenca,10569,10024,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Polop,10569,38316,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Rojales,10569,22117,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Roldán,10569,24406,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Roquetas De Mar,10569,10027,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,San Fulgencio,10569,22118,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,San Javier,10569,22119,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,San Pedro Del Pinatar,10569,21338,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Sant Joan D'alacant,10569,10029,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Sant Vicent Del Raspeig,10569,21339,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Santa Pola,10569,21188,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Santiago De La Ribera,10569,27140,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Teulada,10569,26343,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Torre De La Horadada,10569,22401,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Torrevieja,10569,10030,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Turre,10569,10067,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Vera Playa,10569,10032,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Villajoyosa,10569,10033,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Airport,Yecla,10569,21314,ALC,,,,,,,,,,,,,,,,,
Sun,Alicante Train Station,Benidorm,40506,10004,NULL,,,,,,,,,,,,,,,,,
Sun,Alicante Train Station,Calpe,40506,10006,NULL,,,,,,,,,,,,,,,,,
Sun,Alicante Train Station,Torrevieja,40506,10030,NULL,,,,,,,,,,,,,,,,,
Sun,Alicante Train Station,Villajoyosa,40506,10033,NULL,,,,,,,,,,,,,,,,,
Sun,Almaty Airport,Almaty,32761,32777,ALA,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Albox,10570,21469,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Almerimar,10570,10038,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Arboleas,10570,21467,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Bahía Serena (Roquetas De Mar),10570,27358,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Carboneras,10570,10041,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,El Éjido,10570,23819,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,El Toyo,10570,21460,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Garrucha,10570,10044,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Los Gallardos,10570,27207,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Malaga Airport,10570,10577,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Mojacar,10570,10019,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Níjar,10570,10061,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Retamar,10570,10057,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Roquetas De Mar,10570,10027,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,San Juan De Los Terreros,10570,22214,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Turre,10570,10067,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Vera,10570,10624,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Vera Playa,10570,10032,LEI,,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Villaricos,10570,21466,LEI,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Amritsar,27750,27751,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Bathinda,27750,31678,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Bogmalo Beach,27750,30026,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Carmona,27750,10296,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Chandigarh,27750,30011,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Delhi,27750,27743,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Dharamsala,27750,29989,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Dwarka,27750,36139,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Jalandhar,27750,28946,ATQ,,,,,,,,,,,,,,,,,
Sun,Amritsar Airport,Phagwara,27750,27858,ATQ,,,,,,,,,,,,,,,,,
Sun,Amsterdam Schiphol Airport,Almere,22410,26312,AMS,,,,,,,,,,,,,,,,,
Sun,Amsterdam Schiphol Airport,Amersfoort,22410,25279,AMS,,,,,,,,,,,,,,,,,
Sun,Amsterdam Schiphol Airport,Amstelveen,22410,25280,AMS,,,,,,,,,,,,,,,,,
Sun,Amsterdam Schiphol Airport,Antwerpen,22410,22413,AMS,,,,,,,,,,,,,,,,,
Sun,Amsterdam Schiphol Airport,Biddinghuizen,22410,35003,AMS,,,,,,,,,,,,,,,,,
Sun,Amsterdam Schiphol Airport,Brugge,22410,22427,AMS,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Ancona,25759,25724,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Bologna,25759,25518,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Cattolica,25759,27096,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Faenza,25759,25732,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Ferrara,25759,25733,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Gabicce Mare,25759,27359,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Lucca,25759,25590,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Macerata,25759,42189,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Modena,25759,25598,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Padova,25759,21611,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Parma,25759,25740,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Pesaro,25759,25742,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Piacenza,25759,25743,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Reggio Emilia,25759,25746,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Rovigo,25759,21619,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Senigallia,25759,34262,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Venice Piazzale Roma,25759,21642,AOI,,,,,,,,,,,,,,,,,
Sun,Ancona Airport,Verona,25759,21645,AOI,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Auris-En-Oisans,10810,10631,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Belleville (Savoie),10810,10734,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Chamrousse,10810,10638,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Combloux,10810,10771,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Courchevel,10810,10641,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Crest-Voland,10810,10723,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Essert Romand,10810,10763,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Flaine,10810,10773,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,La Grande Terche,10810,10758,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,La Rosiere (Montvalezan),10810,10746,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,La Tania,10810,10648,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Lake Annecy,10810,21804,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Le Corbier,10810,10701,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Les Arcs (1950 / 2000),10810,10652,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Les Contamines,10810,10770,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Les Gets,10810,10748,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Les Houches,10810,10754,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Les Menuires,10810,10654,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Les Saisies,10810,10709,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Megeve,10810,10767,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Meribel,10810,10657,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Montriond,10810,10765,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Morzine,10810,10749,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Orelle,10810,10707,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Pralognan La Vanoise,10810,10738,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Saint-François-Longchamp,10810,10704,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Samoens,10810,10750,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Tignes,10810,10661,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Val Cenis,10810,10720,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Val Thorens,10810,10664,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Valfrejus,10810,10706,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Valloire,10810,10702,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Valmeinier,10810,10703,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Verchaix,10810,10761,NCY,,,,,,,,,,,,,,,,,
Sun,Annecy Airport,Villard De Lans,10810,10666,NCY,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Aksu,10902,10881,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Alanya,10902,10859,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Avsallar,10902,10866,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Beldibi (Antalya),10902,10886,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Belek,10902,10879,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Camyuva,10902,10889,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Cirali,10902,21965,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Colakli,10902,21967,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Evrenseki,10902,10878,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Goynuk,10902,10887,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Kadriye,10902,34902,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Karaburun (Okurcalar),10902,10868,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Kemer,10902,10888,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Kiris,10902,10890,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Kizilagac,10902,10870,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Kizilot,10902,10871,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Konakli,10902,10862,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Konyaalti,10902,10885,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Kumköy (Side),10902,10877,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Mahmutlar,10902,10857,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Manavgat,10902,10873,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Okurcalar,10902,10867,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Olympos,10902,10893,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Payallar,10902,10863,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Side,10902,10872,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Tosmur,10902,10860,AYT,,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Turkler,10902,10865,AYT,,,,,,,,,,,,,,,,,
Sun,Araxos Airport,Costa Navarino,30676,30687,GPA,,,,,,,,,,,,,,,,,
Sun,Araxos Airport,Delphi,30676,21537,GPA,,,,,,,,,,,,,,,,,
Sun,Araxos Airport,Igoumenitsa Town,30676,29249,GPA,,,,,,,,,,,,,,,,,
Sun,Araxos Airport,Kalamata Airport,30676,30675,GPA,,,,,,,,,,,,,,,,,
Sun,Araxos Airport,Lefkada Town,30676,23278,GPA,,,,,,,,,,,,,,,,,
Sun,Aruba Airport,Palm Beach (Aruba),30085,31656,AUA,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Avilés,24505,24719,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Cabezón De La Sal,24505,20769,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Cangas De Onís,24505,20773,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Comillas,24505,20777,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Foz,24505,24642,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Gijón,24505,20779,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,León,24505,20783,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Madrid Atocha Train Station,24505,40304,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Oviedo,24505,20788,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Ponferrada,24505,24701,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Ribadesella,24505,20797,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Sahagún,24505,33167,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,San Vicente De La Barquera,24505,20798,OVD,,,,,,,,,,,,,,,,,
Sun,Asturias Airport,Soto De Luiña,24505,31636,OVD,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Burj Al Arab,26649,37482,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Dahab,26649,25553,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Damietta,26649,36967,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Marsa Alam Airport,26649,32703,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Naama Bay,26649,25550,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Nabq Bay,26649,25551,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Nuweiba,26649,25554,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Qena,26649,35674,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Ras Nasrani,26649,25561,ASW,,,,,,,,,,,,,,,,,
Sun,Aswan Airport,Sharks Bay,26649,25556,ASW,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Alimos Marina,21532,23265,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Anavyssos,21532,21534,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Athens Train Station,21532,23766,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Chalandri,21532,23795,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Corinth Town,21532,21541,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Costa Navarino,21532,30687,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Eretria,21532,21538,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Kamena Vourla,21532,21540,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Kifisia,21532,23261,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Kranidi,21532,30704,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Lagonisi,21532,21542,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Lavrio,21532,21543,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Lefkada Town,21532,23278,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Loutra Killinis,21532,38452,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Loutraki,21532,21544,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Marathon (Athens),21532,21546,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Mati,21532,21548,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Nafplion,21532,21549,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Nea Makri,21532,21550,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Nea Styra,21532,44828,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Plaka (Athens),21532,23803,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Poros,21532,21490,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Porto Cheli,21532,31527,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Porto Heli,21532,21553,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Rafina Port,21532,21554,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Saronida,21532,21555,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Sounio,21532,21556,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Tolo,21532,21557,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Vari,21532,23779,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Volos Port,21532,44105,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Vouliagmeni,21532,21559,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Vravrona,21532,21560,ATH,,,,,,,,,,,,,,,,,
Sun,Athens Airport,Zografou,21532,23786,ATH,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Acworth,30475,30600,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Alpharetta,30475,30601,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Covington,30475,35611,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Hiram (Georgia),30475,31419,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Jacksonville,30475,29688,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Johns Creek,30475,30610,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Kennesaw,30475,35266,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Lawrenceville,30475,30608,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Montgomery,30475,30377,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Powder Springs,30475,35052,ATL,,,,,,,,,,,,,,,,,
Sun,Atlanta International Airport,Sandy Springs,30475,33290,ATL,,,,,,,,,,,,,,,,,
Sun,Austin Bergstrom International Airport (AUS),Abilene,45236,34939,AUS,,,,,,,,,,,,,,,,,
Sun,Austin Bergstrom International Airport (AUS),San Marcos,45236,22947,AUS,,,,,,,,,,,,,,,,,
Sun,Austin Bergstrom International Airport (AUS),Victoria,45236,21879,AUS,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Alassio,21707,23297,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Antibes,21707,10814,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Arles,21707,21706,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Beaulieu Sur Mer,21707,10817,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Biot,21707,10819,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Cagnes Sur Mer,21707,10820,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Camping Chateau De Boisson,21707,30881,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Cannes,21707,10821,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Carros,21707,27546,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Cervo,21707,41147,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Eze,21707,10822,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Fontaine-De-Vaucluse,21707,38179,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Fréjus,21707,10823,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Goult,21707,24965,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,L'isle-Sur-La-Sorgue,21707,22676,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Le Castellet,21707,23298,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Malaucène,21707,30974,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Ménerbes,21707,35082,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Montauroux,21707,27551,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Monteux,21707,34256,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Mormoiron,21707,34684,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Mougins,21707,10833,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Orange,21707,21719,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Pernes-Les-Fontaines,21707,25429,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Sabran,21707,34234,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Sanremo,21707,10843,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Tarascon,21707,27489,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Vaison-La-Romaine,21707,25321,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Valbonne,21707,10848,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Vallauris,21707,31822,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Vallon-Pont-D'arc,21707,27569,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Vence,21707,21790,AVN,,,,,,,,,,,,,,,,,
Sun,Avignon Airport,Viens,21707,35746,AVN,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Bali,29994,10291,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Banjuwedang,29994,34738,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Bedugul,29994,29969,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Gianyar,29994,32295,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Karangasem,29994,29973,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Klungkung,29994,29974,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Kuta,29994,29975,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Kuta Selatan,29994,30742,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Legian Beach,29994,30954,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Medewi,29994,29979,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,New Kuta Golf,29994,35126,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Nirwana Bali Golf Resort,29994,30713,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Payangan,29994,37456,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Petjatu,29994,37487,DPS,,,,,,,,,,,,,,,,,
Sun,Bali Denpasar International Airport,Umeanyar,29994,32938,DPS,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Allentown (Pennsylvania),31768,30645,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Arlington,31768,21879,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Baltimore Downtown,31768,31909,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Blacksburg,31768,35156,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Bowie,31768,33063,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Boyds,31768,36254,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Charlottesville,31768,33091,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Dover (New Jersey),31768,35737,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Fairfax,31768,34189,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Harrisonburg,31768,36391,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Manhattan Cruise Terminal,31768,29536,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Owings Mills,31768,35455,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,Washington D.c. Downtown,31768,30948,BWI,,,,,,,,,,,,,,,,,
Sun,Baltimore-Washington Airport,York (Pennsylvania),31768,36573,BWI,,,,,,,,,,,,,,,,,
